Year,Round,Institute,Course Name,Category,Opening Rank,Closing Rank,Program
2023,3,IIT BHUBANESWAR,GEOLOGY,ST,693,726,GEOLOGY
2023,3,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,ST,0,0,ATMOSPHERE & OCEAN SCIENCES
2023,3,IIT GANDHINAGAR,CHEMISTRY,ST,3062,3099,CHEMISTRY
2023,3,IIT GANDHINAGAR,MATHEMATICS,ST,2715,3918,MATHEMATICS
2023,3,IIT GANDHINAGAR,PHYSICS,ST,2778,4609,PHYSICS
2023,3,IIT HYDERABAD,CHEMISTRY,ST,1597,2885,CHEMISTRY
2023,3,IIT HYDERABAD,MATHEMATICS/ MATHEMATICS & COMPUTING,ST,2664,2964,MATHEMATICS & COMPUTING
2023,3,IIT HYDERABAD,PHYSICS,ST,4130,4260,PHYSICS
2023,3,IIT INDORE,CHEMISTRY,ST,2789,2904,CHEMISTRY
2023,3,IIT INDORE,PHYSICS,ST,2287,3848,PHYSICS
2023,3,IIT INDORE,MATHEMATICS,ST,4278,4302,MATHEMATICS
2023,3,IIT INDORE,BIOTECHNOLOGY,ST,997,997,BIOTECHNOLOGY
2023,3,IIT INDORE,ASTRONOMY,ST,4385,4385,ASTRONOMY
2023,3,IIT ROPAR,MATHEMATICS,ST,4381,4915,MATHEMATICS
2023,3,IIT ROPAR,CHEMISTRY,ST,3450,4408,CHEMISTRY
2023,3,IIT ROPAR,PHYSICS,ST,4050,4188,PHYSICS
2023,3,IIT JODHPUR,CHEMISTRY,ST,3228,3654,CHEMISTRY
2023,3,IIT JODHPUR,MATHEMATICS,ST,4326,5005,MATHEMATICS
2023,3,IIT JODHPUR,PHYSICS,ST,2338,3716,PHYSICS
2023,3,IIT JODHPUR,MATHEMATICS‐DATA & COMPUTATIONAL SCIENCES,ST,4655,4655,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2023,3,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,ST,5460,5460,PHYSICS AND MATERIALS ENGINEERING
2023,3,IIT JODHPUR,CHEMISTRY AND MATERIALS ENGINEERING,ST,0,0,CHEMISTRY AND MATERIALS ENGINEERING
2023,3,IIT PATNA,CHEMISTRY,ST,3342,3881,CHEMISTRY
2023,3,IIT PATNA,MATHEMATICS,ST,4617,5462,MATHEMATICS
2023,3,IIT PATNA,PHYSICS,ST,5341,5561,PHYSICS
2023,3,IIT (ISM) DHANBAD,CHEMISTRY,ST,3584,4346,CHEMISTRY
2023,3,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,ST,3295,4314,MATHEMATICS & COMPUTING
2023,3,IIT (ISM) DHANBAD,PHYSICS,ST,4683,5246,PHYSICS
2023,3,IIT (ISM) DHANBAD,APPLIED GEOLOGY,ST,236,653,APPLIED GEOLOGY
2023,3,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,ST,5438,6724,APPLIED GEOPHYSICS
2023,3,IIT (BHU) VARANASI,CHEMISTRY,ST,3359,3798,CHEMISTRY
2023,3,IIT (BHU) VARANASI,PHYSICS,ST,3964,4101,PHYSICS
2023,3,IIT BHILAI,CHEMISTRY,ST,3133,3133,CHEMISTRY
2023,3,IIT BHILAI,MATHEMATICS & COMPUTING,ST,0,0,MATHEMATICS & COMPUTING
2023,3,IIT BHILAI,PHYSICS,ST,5336,5336,PHYSICS
2023,3,IIT PALAKKAD,CHEMISTRY,ST,3108,4571,CHEMISTRY
2023,3,IIT PALAKKAD,MATHEMATICS,ST,4036,4036,MATHEMATICS
2023,3,IIT PALAKKAD,PHYSICS,ST,4201,5734,PHYSICS
2023,3,IIT TIRUPATI,MATHEMATICS & STATISTICS,ST,4023,4023,MATHEMATICS & COMPUTING
2023,3,IIT TIRUPATI,MATHEMATICS & STATISTICS,ST,0,0,MATHEMATICS & COMPUTING
2023,3,IIT TIRUPATI,CHEMISTRY,ST,3978,4548,CHEMISTRY
2023,3,IIT TIRUPATI,PHYSICS,ST,4570,5477,PHYSICS
2023,3,IIT MANDI,CHEMISTRY,ST,3882,4202,CHEMISTRY
2023,3,IIT MANDI,APPLIED MATHEMATICS,ST,5364,5518,APPLIED MATHEMATICS
2023,3,IIT MANDI,PHYSICS,ST,4844,5471,PHYSICS
2023,3,IIT JAMMU,CHEMISTRY,ST,4559,4559,CHEMISTRY
2023,3,IIT JAMMU,PHYSICS,ST,5712,5712,PHYSICS
2023,4,IIT BOMBAY,APPLIED GEOLOGY,ST,119,298,APPLIED GEOLOGY
2023,4,IIT BOMBAY,APPLIED GEOPHYSICS,ST,4970,6181,APPLIED GEOPHYSICS
2023,4,IIT BOMBAY,STATISTICS,ST,91,0,STATISTICS
2023,4,IIT BOMBAY,BIOTECHNOLOGY,ST,453,991,BIOTECHNOLOGY
2023,4,IIT BOMBAY,CHEMISTRY,ST,100,2116,CHEMISTRY
2023,4,IIT BOMBAY,MATHEMATICS,ST,627,1751,MATHEMATICS
2023,4,IIT BOMBAY,PHYSICS,ST,455,1114,PHYSICS
2023,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,ST,0,0,ENERGY SCIENCE AND ENGINEERING
2023,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,ST,1848,1848,ENERGY SCIENCE AND ENGINEERING
2023,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,ST,6671,6671,ENERGY SCIENCE AND ENGINEERING
2023,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2023,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2023,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,4629,4629,ENVIRONMENTAL SCIENCE AND ENGINEERING
2023,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2023,4,IIT BOMBAY,OPERATIONS RESEARCH,ST,0,0,OPERATIONS RESEARCH
2023,4,IIT BOMBAY,OPERATIONS RESEARCH,ST,834,834,OPERATIONS RESEARCH
2023,4,IIT DELHI,CHEMISTRY,ST,1098,2354,CHEMISTRY
2023,4,IIT DELHI,MATHEMATICS,ST,1471,2635,MATHEMATICS
2023,4,IIT DELHI,PHYSICS,ST,332,1296,PHYSICS
2023,4,IIT DELHI,ECONOMICS,ST,326,0,ECONOMICS
2023,4,IIT GUWAHATI,CHEMISTRY,ST,2383,3145,CHEMISTRY
2023,4,IIT GUWAHATI,MATHEMATICS & COMPUTING,ST,914,1562,MATHEMATICS & COMPUTING
2023,4,IIT GUWAHATI,PHYSICS,ST,1951,2756,PHYSICS
2023,4,IIT GUWAHATI,MATHEMATICS,ST,2012,3514,MATHEMATICS
2023,4,IIT KANPUR,CHEMISTRY,ST,1521,3019,CHEMISTRY
2023,4,IIT KANPUR,MATHEMATICS,ST,639,3634,MATHEMATICS
2023,4,IIT KANPUR,PHYSICS,ST,1153,1415,PHYSICS
2023,4,IIT KANPUR,STATISTICS,ST,244,728,STATISTICS
2023,4,IIT KANPUR,PHYSICS,ST,1615,3251,PHYSICS
2023,4,IIT KHARAGPUR,CHEMISTRY,ST,2545,3884,CHEMISTRY
2023,4,IIT KHARAGPUR,GEOLOGY,ST,276,573,GEOLOGY
2023,4,IIT KHARAGPUR,MATHEMATICS,ST,1191,2289,MATHEMATICS
2023,4,IIT KHARAGPUR,PHYSICS,ST,1668,3676,PHYSICS
2023,4,IIT KHARAGPUR,GEOPHYSICS,ST,0,0,GEOPHYSICS
2023,4,IIT KHARAGPUR,GEOPHYSICS,ST,6431,6431,GEOPHYSICS
2023,4,IIT KHARAGPUR,MEDICAL PHYSICS,ST,5621,5621,MEDICAL PHYSICS
2023,4,IIT KHARAGPUR,NUCLEAR MEDICINE,ST,0,0,NUCLEAR MEDICINE
2023,4,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,ST,0,0,MOLECULAR MEDICAL MICROBIOLOGY
2023,4,IIT MADRAS,CHEMISTRY,ST,861,2881,CHEMISTRY
2023,4,IIT MADRAS,MATHEMATICS,ST,2854,3684,MATHEMATICS
2023,4,IIT MADRAS,PHYSICS,ST,1654,3275,PHYSICS
2023,4,IIT ROORKEE,APPLIED GEOLOGY,ST,667,667,APPLIED GEOLOGY
2023,4,IIT ROORKEE,CHEMISTRY,ST,1567,2807,CHEMISTRY
2023,4,IIT ROORKEE,ECONOMICS,ST,641,749,ECONOMICS
2023,4,IIT ROORKEE,MATHEMATICS,ST,2367,3173,MATHEMATICS
2023,4,IIT ROORKEE,PHYSICS,ST,1623,2088,PHYSICS
2023,4,IIT BHUBANESWAR,CHEMISTRY,ST,3791,4623,CHEMISTRY
2023,4,IIT BHUBANESWAR,MATHEMATICS,ST,3587,4192,MATHEMATICS
2023,4,IIT BHUBANESWAR,PHYSICS,ST,4538,4875,PHYSICS
2023,4,IIT BHUBANESWAR,GEOLOGY,ST,693,726,GEOLOGY
2023,4,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,ST,732,6223,ATMOSPHERE & OCEAN SCIENCES
2023,4,IIT GANDHINAGAR,CHEMISTRY,ST,3062,3099,CHEMISTRY
2023,4,IIT GANDHINAGAR,MATHEMATICS,ST,2715,3918,MATHEMATICS
2023,4,IIT GANDHINAGAR,PHYSICS,ST,2778,4609,PHYSICS
2023,4,IIT HYDERABAD,CHEMISTRY,ST,1597,2885,CHEMISTRY
2023,4,IIT HYDERABAD,MATHEMATICS/ MATHEMATICS & COMPUTING,ST,2664,2964,MATHEMATICS & COMPUTING
2023,4,IIT HYDERABAD,PHYSICS,ST,4130,4260,PHYSICS
2023,4,IIT INDORE,CHEMISTRY,ST,2789,2904,CHEMISTRY
2023,4,IIT INDORE,PHYSICS,ST,2287,3848,PHYSICS
2023,4,IIT INDORE,MATHEMATICS,ST,4278,4302,MATHEMATICS
2023,4,IIT INDORE,BIOTECHNOLOGY,ST,997,997,BIOTECHNOLOGY
2023,4,IIT INDORE,ASTRONOMY,ST,4385,4385,ASTRONOMY
2023,4,IIT ROPAR,MATHEMATICS,ST,4381,4915,MATHEMATICS
2023,4,IIT ROPAR,CHEMISTRY,ST,3450,4408,CHEMISTRY
2023,4,IIT ROPAR,PHYSICS,ST,4050,4188,PHYSICS
2023,4,IIT JODHPUR,CHEMISTRY,ST,3228,3654,CHEMISTRY
2023,4,IIT JODHPUR,MATHEMATICS,ST,4326,5462,MATHEMATICS
2023,4,IIT JODHPUR,PHYSICS,ST,3716,4472,PHYSICS
2023,4,IIT JODHPUR,MATHEMATICS‐DATA & COMPUTATIONAL SCIENCES,ST,4655,4655,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2023,4,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,ST,5460,0,PHYSICS AND MATERIALS ENGINEERING
2023,4,IIT JODHPUR,CHEMISTRY AND MATERIALS ENGINEERING,ST,0,0,CHEMISTRY AND MATERIALS ENGINEERING
2023,4,IIT PATNA,CHEMISTRY,ST,3342,3881,CHEMISTRY
2023,4,IIT PATNA,MATHEMATICS,ST,4617,5613,MATHEMATICS
2023,4,IIT PATNA,PHYSICS,ST,5561,5788,PHYSICS
2023,4,IIT (ISM) DHANBAD,CHEMISTRY,ST,3584,4346,CHEMISTRY
2023,4,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,ST,3295,4334,MATHEMATICS & COMPUTING
2023,4,IIT (ISM) DHANBAD,PHYSICS,ST,4811,5341,PHYSICS
2023,4,IIT (ISM) DHANBAD,APPLIED GEOLOGY,ST,236,653,APPLIED GEOLOGY
2023,4,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,ST,5438,7198,APPLIED GEOPHYSICS
2023,4,IIT (BHU) VARANASI,CHEMISTRY,ST,3359,3798,CHEMISTRY
2023,4,IIT (BHU) VARANASI,PHYSICS,ST,3964,4101,PHYSICS
2023,4,IIT BHILAI,CHEMISTRY,ST,3133,3133,CHEMISTRY
2023,4,IIT BHILAI,MATHEMATICS & COMPUTING,ST,0,0,MATHEMATICS & COMPUTING
2023,4,IIT BHILAI,PHYSICS,ST,5336,5336,PHYSICS
2023,4,IIT PALAKKAD,CHEMISTRY,ST,3108,4622,CHEMISTRY
2023,4,IIT PALAKKAD,MATHEMATICS,ST,4036,4036,MATHEMATICS
2023,4,IIT PALAKKAD,PHYSICS,ST,4201,5881,PHYSICS
2023,4,IIT TIRUPATI,MATHEMATICS & STATISTICS,ST,4023,4023,MATHEMATICS & COMPUTING
2023,4,IIT TIRUPATI,MATHEMATICS & STATISTICS,ST,0,0,MATHEMATICS & COMPUTING
2023,4,IIT TIRUPATI,CHEMISTRY,ST,3978,4548,CHEMISTRY
2023,4,IIT TIRUPATI,PHYSICS,ST,4570,5477,PHYSICS
2023,4,IIT MANDI,CHEMISTRY,ST,3882,4202,CHEMISTRY
2023,4,IIT MANDI,APPLIED MATHEMATICS,ST,5364,5518,APPLIED MATHEMATICS
2023,4,IIT MANDI,PHYSICS,ST,4844,5712,PHYSICS
2023,4,IIT JAMMU,CHEMISTRY,ST,4559,4559,CHEMISTRY
2023,4,IIT JAMMU,PHYSICS,ST,5893,5893,PHYSICS
2024,1,IIT BOMBAY,APPLIED GEOLOGY,ST,190,340,APPLIED GEOLOGY
2024,1,IIT BOMBAY,APPLIED GEOPHYSICS,ST,3624,4365,APPLIED GEOPHYSICS
2024,1,IIT BOMBAY,STATISTICS,ST,120,915,STATISTICS
2024,1,IIT BOMBAY,BIOTECHNOLOGY,ST,619,1471,BIOTECHNOLOGY
2024,1,IIT BOMBAY,CHEMISTRY,ST,1104,2112,CHEMISTRY
2024,1,IIT BOMBAY,MATHEMATICS,ST,547,934,MATHEMATICS
2024,1,IIT BOMBAY,PHYSICS,ST,159,1657,PHYSICS
2024,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,ST,1456,1456,ENERGY SCIENCE AND ENGINEERING
2024,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,ST,0,0,ENERGY SCIENCE AND ENGINEERING
2024,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,ST,4574,4574,ENERGY SCIENCE AND ENGINEERING
2024,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2024,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,4425,4425,ENVIRONMENTAL SCIENCE AND ENGINEERING
2024,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2024,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2024,1,IIT BOMBAY,OPERATIONS RESEARCH,ST,720,720,OPERATIONS RESEARCH
2024,1,IIT BOMBAY,OPERATIONS RESEARCH,ST,0,0,OPERATIONS RESEARCH
2024,1,IIT DELHI,CHEMISTRY,ST,609,2194,CHEMISTRY
2024,1,IIT DELHI,MATHEMATICS,ST,554,1670,MATHEMATICS
2024,1,IIT DELHI,PHYSICS,ST,1611,2809,PHYSICS
2024,1,IIT DELHI,ECONOMICS,ST,24,179,ECONOMICS
2024,1,IIT DELHI,BIOLOGICAL SCIENCES,ST,1161,1161,BIOLOGICAL SCIENCES
2024,1,IIT DELHI,BIOLOGICAL SCIENCES,ST,5351,5351,BIOLOGICAL SCIENCES
2024,1,IIT GUWAHATI,CHEMISTRY,ST,828,3051,CHEMISTRY
2024,1,IIT GUWAHATI,MATHEMATICS & COMPUTING,ST,1361,1385,MATHEMATICS & COMPUTING
2024,1,IIT GUWAHATI,PHYSICS,ST,2035,3170,PHYSICS
2024,1,IIT GUWAHATI,MATHEMATICS,ST,927,1721,MATHEMATICS
2024,1,IIT KANPUR,CHEMISTRY,ST,2905,4385,CHEMISTRY
2024,1,IIT KANPUR,MATHEMATICS,ST,1658,2465,MATHEMATICS
2024,1,IIT KANPUR,PHYSICS,ST,1718,3410,PHYSICS
2024,1,IIT KANPUR,STATISTICS,ST,932,1212,STATISTICS
2024,1,IIT KANPUR,PHYSICS,ST,1862,4571,PHYSICS
2024,1,IIT KHARAGPUR,CHEMISTRY,ST,1757,2780,CHEMISTRY
2024,1,IIT KHARAGPUR,GEOLOGY,ST,515,562,GEOLOGY
2024,1,IIT KHARAGPUR,MATHEMATICS,ST,1172,1816,MATHEMATICS
2024,1,IIT KHARAGPUR,PHYSICS,ST,2104,4280,PHYSICS
2024,1,IIT KHARAGPUR,GEOPHYSICS,ST,734,734,GEOPHYSICS
2024,1,IIT KHARAGPUR,GEOPHYSICS,ST,4825,4825,GEOPHYSICS
2024,1,IIT MADRAS,CHEMISTRY,ST,3284,4170,CHEMISTRY
2024,1,IIT MADRAS,MATHEMATICS,ST,1394,2320,MATHEMATICS
2024,1,IIT MADRAS,PHYSICS,ST,2193,4073,PHYSICS
2024,1,IIT ROORKEE,APPLIED GEOLOGY,ST,424,424,APPLIED GEOLOGY
2024,1,IIT ROORKEE,CHEMISTRY,ST,2403,2922,CHEMISTRY
2024,1,IIT ROORKEE,ECONOMICS,ST,237,1081,ECONOMICS
2024,1,IIT ROORKEE,MATHEMATICS,ST,2065,2609,MATHEMATICS
2024,1,IIT ROORKEE,PHYSICS,ST,2891,3066,PHYSICS
2024,1,IIT ROORKEE,BIOSCIENCES & BIOENGINEERING,ST,1434,1783,BIOSCIENCES & BIOENGINEERING
2024,1,IIT BHUBANESWAR,CHEMISTRY,ST,3788,3933,CHEMISTRY
2024,1,IIT BHUBANESWAR,MATHEMATICS,ST,2573,2717,MATHEMATICS
2024,1,IIT BHUBANESWAR,PHYSICS,ST,3978,4170,PHYSICS
2024,1,IIT BHUBANESWAR,GEOLOGY,ST,470,534,GEOLOGY
2024,1,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,ST,627,627,ATMOSPHERE & OCEAN SCIENCES
2024,1,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,ST,4395,4395,ATMOSPHERE & OCEAN SCIENCES
2024,1,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,ST,0,0,ATMOSPHERE & OCEAN SCIENCES
2024,1,IIT GANDHINAGAR,CHEMISTRY,ST,2231,4680,CHEMISTRY
2024,1,IIT GANDHINAGAR,MATHEMATICS,ST,1709,2632,MATHEMATICS
2024,1,IIT GANDHINAGAR,PHYSICS,ST,2618,3650,PHYSICS
2024,1,IIT HYDERABAD,CHEMISTRY,ST,3110,4119,CHEMISTRY
2024,1,IIT HYDERABAD,MATHEMATICS/ MATHEMATICS & COMPUTING,ST,903,1769,MATHEMATICS & COMPUTING
2024,1,IIT HYDERABAD,PHYSICS,ST,4046,4202,PHYSICS
2024,1,IIT INDORE,CHEMISTRY,ST,3857,4438,CHEMISTRY
2024,1,IIT INDORE,PHYSICS,ST,2695,3576,PHYSICS
2024,1,IIT INDORE,MATHEMATICS,ST,2466,2754,MATHEMATICS
2024,1,IIT INDORE,BIOTECHNOLOGY,ST,1791,1791,BIOTECHNOLOGY
2024,1,IIT INDORE,ASTRONOMY,ST,5094,5094,ASTRONOMY
2024,1,IIT ROPAR,MATHEMATICS,ST,2553,2811,MATHEMATICS
2024,1,IIT ROPAR,CHEMISTRY,ST,4548,4962,CHEMISTRY
2024,1,IIT ROPAR,PHYSICS,ST,4755,4756,PHYSICS
2024,1,IIT JODHPUR,CHEMISTRY,ST,3775,3775,CHEMISTRY
2024,1,IIT JODHPUR,MATHEMATICS,ST,3222,3222,MATHEMATICS
2024,1,IIT JODHPUR,PHYSICS,ST,4199,4199,PHYSICS
2024,1,IIT JODHPUR,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES,ST,3265,3265,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2024,1,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,ST,5042,5042,PHYSICS AND MATERIALS ENGINEERING
2024,1,IIT JODHPUR,CHEMISTRY AND MATERIALS ENGINEERING,ST,4596,4596,CHEMISTRY AND MATERIALS ENGINEERING
2024,1,IIT PATNA,CHEMISTRY,ST,5024,5045,CHEMISTRY
2024,1,IIT PATNA,MATHEMATICS,ST,3297,3308,MATHEMATICS
2024,1,IIT PATNA,PHYSICS,ST,4163,4285,PHYSICS
2024,1,IIT (ISM) DHANBAD,CHEMISTRY,ST,4327,4887,CHEMISTRY
2024,1,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,ST,1843,2570,MATHEMATICS & COMPUTING
2024,1,IIT (ISM) DHANBAD,PHYSICS,ST,4364,4590,PHYSICS
2024,1,IIT (ISM) DHANBAD,APPLIED GEOLOGY,ST,368,485,APPLIED GEOLOGY
2024,1,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,ST,4667,5634,APPLIED GEOPHYSICS
2024,1,IIT (BHU) VARANASI,CHEMISTRY,ST,3044,4528,CHEMISTRY
2024,1,IIT (BHU) VARANASI,PHYSICS,ST,3441,3761,PHYSICS
2024,1,IIT BHILAI,CHEMISTRY,ST,4906,4971,CHEMISTRY
2024,1,IIT BHILAI,MATHEMATICS & COMPUTING,ST,3088,3088,MATHEMATICS & COMPUTING
2024,1,IIT BHILAI,PHYSICS,ST,4770,4787,PHYSICS
2024,1,IIT PALAKKAD,CHEMISTRY,ST,4586,4586,CHEMISTRY
2024,1,IIT PALAKKAD,MATHEMATICS,ST,1364,1376,MATHEMATICS
2024,1,IIT PALAKKAD,PHYSICS,ST,4240,4240,PHYSICS
2024,1,IIT TIRUPATI,MATHEMATICS & STATISTICS,ST,2470,2470,MATHEMATICS & COMPUTING
2024,1,IIT TIRUPATI,MATHEMATICS & STATISTICS,ST,1237,1237,MATHEMATICS & COMPUTING
2024,1,IIT TIRUPATI,CHEMISTRY,ST,4386,4386,CHEMISTRY
2024,1,IIT TIRUPATI,PHYSICS,ST,4665,4665,PHYSICS
2024,1,IIT MANDI,CHEMISTRY,ST,4316,4690,CHEMISTRY
2024,1,IIT MANDI,APPLIED MATHEMATICS,ST,3065,3229,APPLIED MATHEMATICS
2024,1,IIT MANDI,PHYSICS,ST,4233,4358,PHYSICS
2024,1,IIT MANDI,PHYSICS,ST,5127,5127,PHYSICS
2024,1,IIT JAMMU,CHEMISTRY,ST,5049,5049,CHEMISTRY
2024,1,IIT JAMMU,PHYSICS,ST,1945,1945,PHYSICS
2024,2,IIT BOMBAY,APPLIED GEOLOGY,ST,190,340,APPLIED GEOLOGY
2024,2,IIT BOMBAY,APPLIED GEOPHYSICS,ST,3624,4365,APPLIED GEOPHYSICS
2024,2,IIT BOMBAY,STATISTICS,ST,120,915,STATISTICS
2024,2,IIT BOMBAY,BIOTECHNOLOGY,ST,619,1471,BIOTECHNOLOGY
2024,2,IIT BOMBAY,CHEMISTRY,ST,1104,2112,CHEMISTRY
2024,2,IIT BOMBAY,MATHEMATICS,ST,547,934,MATHEMATICS
2024,2,IIT BOMBAY,PHYSICS,ST,159,1718,PHYSICS
2024,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,ST,1456,1456,ENERGY SCIENCE AND ENGINEERING
2024,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,ST,0,0,ENERGY SCIENCE AND ENGINEERING
2024,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,ST,4574,4574,ENERGY SCIENCE AND ENGINEERING
2024,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2024,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,4425,4425,ENVIRONMENTAL SCIENCE AND ENGINEERING
2024,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2024,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,ST,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2024,2,IIT BOMBAY,OPERATIONS RESEARCH,ST,720,720,OPERATIONS RESEARCH
2024,2,IIT BOMBAY,OPERATIONS RESEARCH,ST,0,0,OPERATIONS RESEARCH
2024,2,IIT DELHI,CHEMISTRY,ST,609,2194,CHEMISTRY
2024,2,IIT DELHI,MATHEMATICS,ST,554,1670,MATHEMATICS
2024,2,IIT DELHI,PHYSICS,ST,1611,2809,PHYSICS
2024,2,IIT DELHI,ECONOMICS,ST,24,179,ECONOMICS
2024,2,IIT DELHI,BIOLOGICAL SCIENCES,ST,1161,1161,BIOLOGICAL SCIENCES
2024,2,IIT DELHI,BIOLOGICAL SCIENCES,ST,5351,5351,BIOLOGICAL SCIENCES
2024,2,IIT GUWAHATI,CHEMISTRY,ST,828,3051,CHEMISTRY
2024,2,IIT GUWAHATI,MATHEMATICS & COMPUTING,ST,1361,1385,MATHEMATICS & COMPUTING
2024,2,IIT GUWAHATI,PHYSICS,ST,2035,3170,PHYSICS
